DATETIME,DEPTH,TEMP
2018-08-16,1.56930000000006,27.5226666666667
2018-08-17,1,NA
2018-08-17,1.06640000000004,27.0519166666667
2018-08-17,1.56640000000004,26.9424166666667
2018-08-18,1,NA
2018-08-18,1.06310000000002,26.7029166666667
2018-08-18,1.56310000000002,26.5752916666667
2018-08-19,1,NA
2018-08-19,1.0609,26.124875
2018-08-19,1.5609,26.0029583333333
2018-08-20,1,NA
2018-08-20,1.06610000000001,25.3172083333333
2018-08-20,1.56610000000001,25.3325
2018-08-21,1,NA
2018-08-21,1.07860000000005,24.0733333333333
2018-08-21,1.57860000000005,24.1014166666667
2018-08-22,1,NA
2018-08-22,1.07320000000004,22.9877916666667
2018-08-22,1.57320000000004,22.72475
2018-08-23,1,NA
2018-08-23,1.06920000000002,22.97675
2018-08-23,1.56920000000002,22.8115833333333
2018-08-24,1,NA
2018-08-24,1.06690000000003,22.463375
2018-08-24,1.56690000000003,22.49525
2018-08-25,1,NA
2018-08-25,1.06930000000006,21.9111666666667
2018-08-25,1.56930000000006,21.8057083333333
2018-08-26,1,NA
2018-08-26,1.09000000000003,22.238875
2018-08-26,1.59000000000003,22.1343333333333
2018-08-27,1,NA
2018-08-27,1.15480000000002,22.788
2018-08-27,1.65480000000002,22.604875
2018-08-28,1,NA
2018-08-28,1.18550000000005,23.226
2018-08-28,1.68550000000005,23.131
2018-08-29,1,NA
2018-08-29,1.20730000000003,22.7446666666667
2018-08-29,1.70730000000003,22.62375
2018-08-30,1,NA
2018-08-30,1.20430000000005,22.44825
2018-08-30,1.70430000000005,22.326625
2018-08-31,1,NA
2018-08-31,1.2013,22.3309166666667
2018-08-31,1.7013,22.048625
2018-09-01,1,NA
2018-09-01,1.19890000000004,22.7565416666667
2018-09-01,1.69890000000004,22.5719166666667
2018-09-02,1,NA
2018-09-02,1.19900000000001,22.7745
2018-09-02,1.69900000000001,22.7216666666667
2018-09-03,1,NA
2018-09-03,1.20190000000002,22.4291666666667
2018-09-03,1.70190000000002,22.431125
