time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-02-27,154.43062575658163,217.9945831298828,-6.846252187093076,69.28950791023514,1.68608104082013,0,0
1979-02-28,157.35304148991904,248.3937505086263,-4.506669108072894,84.59412648986354,2.7236438226083988,0,0
1979-03-01,178.1596654256185,258.2091693878174,-2.9487518310546648,93.03866617219062,2.37613710792587,0,0.00026799999468494204
1979-03-02,168.57329352696738,219.4329153696696,-6.152501169840472,96.27453909930463,4.250079965303559,0,0.0029769998788833616
1979-03-03,74.44312564531963,273.95708147684735,-3.15041325887042,97.65831864972657,4.892439087307417,0.0012833000123500824,0.04709999948943733
1979-03-04,91.77608315149944,320.9912414550781,0.127503967285179,96.31570692656742,3.534308853664575,0.004455799996852874,0.0026519999653100965
1979-03-05,85.03729184468587,288.73458099365234,-2.2458302815754982,91.05031643041768,2.6784883302314437,0,0.0018799999760813078
1979-03-06,184.38966464996338,213.52374776204428,-7.279995981852191,90.86699167930263,3.129492147738257,0,0.0015989999879093375
1979-03-07,82.01149940490723,301.78292083740234,-1.7399988810221128,93.17547828787949,3.7530315376632717,0,5.249999836087226e-4
1979-03-08,128.7934603691101,298.6120834350586,-1.6329165140787534,93.92302168798571,2.80097378447297,0,5.000000237487256e-6
1979-03-09,127.56608359018962,291.8654149373372,-1.8312502543131284,93.54974638337411,4.173613953563481,0,4.6200000768294554e-4
1979-03-10,111.05074834823608,222.41166496276855,-12.73833312988279,76.9693625723679,6.825039342990887,0,0
1979-03-11,142.1827491124471,242.3925018310547,-13.142915471394835,83.6121161185924,4.537678117348068,0,0
1979-03-12,210.98662503560385,192.87791633605957,-9.358333333333311,88.36759482187438,3.415295074078998,0,0
1979-03-13,158.72662576039633,243.21374893188477,-4.301248931884743,94.0569935736364,5.7441577341807335,0,0
1979-03-14,144.64037481943765,251.44624964396158,-5.373749796549457,82.09654765353322,8.791486388933745,0,0
1979-03-15,221.9617099761963,166.84666633605957,-14.64458312988279,80.04376084174451,4.9789540719539405,0,0
1979-03-16,217.9687910079956,199.23250007629395,-9.693332417805967,89.7883885258604,4.478539537990938,0,0
1979-03-17,130.3435419400533,254.72541618347168,-3.7133316040038835,93.84044675538011,4.55893247220581,5.162000060081482e-4,0.009738000184297562
1979-03-18,110.76479020466407,316.2487487792969,0.45875320434572586,96.42454269701183,4.228520183941017,0.0030592000202741476,0
1979-03-19,194.97929266095161,310.5250015258789,1.2779238382975489,93.09783570165081,4.811415786413479,0.00584769994020462,0
1979-03-20,210.8189978400866,261.36916732788086,0.4875045776367415,91.22546322083184,2.898001635981574,0,0
1979-03-21,208.86845906575522,256.5458342234294,0.5008420308431217,88.4732503665182,2.480000555445494,0,0
1979-03-22,203.60125205914179,273.43792088826496,1.1270907084147364,88.80179251297,3.3525033846311714,1.5300000086426735e-5,0.017239999771118165
1979-03-23,75.30416663487752,331.19374974568683,2.347505187988304,91.29359384163364,5.167650386462573,0.036205800285562875,0
1979-03-24,113.02808298667271,292.7391637166341,-3.220830027262347,83.27960957130702,9.359582332020219,0.003998300015926361,0.08151700094342232
1979-03-25,166.9484578470389,253.27041625976562,-8.539166514078753,78.99603698703926,7.109615472574495,0,0.03509600055986084
1979-03-26,198.44575095176697,223.3012498219808,-7.222087605794248,82.58239212307022,2.8854678734631394,0,0
1979-03-27,242.12141327063242,217.98708216349283,-5.157499694824196,72.66698309723571,2.714096058847225,0,0
1979-03-28,106.04241756598155,260.93249638875324,-4.177084350585915,90.55598850191414,4.954282631939633,0.0033710999488830566,0
1979-03-29,111.73525023460388,274.3300018310547,-0.05458043416338872,95.33666541233306,4.810490213308112,0.004479699984192848,0.01069599986076355
1979-03-30,147.88345881303152,317.7620849609375,2.625838216145856,92.9486344893898,5.1807482933330675,0.01537230010703206,0
1979-03-31,240.46004255612692,275.01333872477215,1.5083366394043196,83.8141201569249,4.499830955433713,1.1159999947994947e-4,0
1979-04-01,209.51687415440878,227.13875261942545,-2.487497711181618,81.61249525387615,4.2548647036285105,2.2059999406337736e-4,0
1979-04-02,118.34983428319295,298.19500223795575,-0.4020828247070085,86.87396432210573,4.651316472469386,0,0.05984400004148483
1979-04-03,242.8816215991974,235.49166997273764,-1.0066665649413835,79.79457954541103,2.833779081742039,0,0
1979-04-04,206.09637514750162,278.6979185740153,1.0958381652832259,75.49765503855772,2.2693150788264203,3.1939999759197235e-4,0
1979-04-05,159.99520889918008,286.94250233968097,2.064168548584007,80.65048168347774,6.836521822437098,0.003731499900110066,0
1979-04-06,261.6420446236928,202.1287473042806,-7.4866673787434665,64.02621006296629,10.538533972914857,0,0.0057749998569488524
1979-04-07,139.88258385658264,256.6299985249837,-4.8766616821288835,69.72548966517165,4.767613862295738,0,0
1979-04-08,131.19083515803018,309.94542185465497,-0.5624997456868263,81.90452221336066,5.931183248094725,8.820000028208596e-5,9.000000078231096e-5
1979-04-09,173.27687470118204,281.23249944051105,-1.6499949137369565,84.37623863429606,4.429499273608349,6.599999964237213e-6,1.8500000223866663e-4
1979-04-10,257.2669994036357,213.3058344523112,-2.895830535888649,74.7516505353082,3.3317674302815874,1.257999986410141e-4,0.0012790000438690184
1979-04-11,161.84329271316528,258.5350030263265,-2.145827992757139,87.49347834707692,7.267369045001353,4.895000010728836e-4,0.0019879999756813047
1979-04-12,253.59762461980185,303.04250081380206,4.244588470459007,90.09083620235153,8.14944651661395,0.0033353999890387057,0
1979-04-13,172.72970581054688,302.1220893859863,6.43125432332359,78.06402035796826,4.550959602260068,0,0
1979-04-14,100.07491620381673,308.3395881652832,3.6337524414062727,78.41107087922487,4.597414249034766,0,0
1979-04-15,185.9248340924581,311.11291249593097,3.669174448649111,81.2373211725219,5.431348149244376,0,0
1979-04-16,271.72466548283893,256.9083315531413,4.078761037190778,73.8443051004384,3.257706394709975,0,0
1979-04-17,274.07520961761475,240.7241668701172,4.307916259765648,71.3562423495129,2.34105941421053,0,0
1979-04-18,277.2274974187215,237.022918065389,3.416254933675153,76.5177652691702,3.6563235503252196,0,0
1979-04-19,249.15420850118002,254.57083320617676,3.3866694132487205,77.65525393586822,3.7683922722934793,0,0
1979-04-20,177.35354280471802,340.20875040690106,8.10959142049156,81.99661611994644,4.5523926744506396,6.263000130129513e-4,0
1979-04-21,251.4862474600474,329.62124888102215,9.593755340576195,76.38493519599209,4.187261075154435,6.380000006174669e-5,0
1979-04-22,254.30629221598306,274.05667050679523,10.97501144409182,64.37148197437138,3.011388864130513,0,0
1979-04-23,269.6843337217967,325.56667073567706,14.842505391438825,65.08621001593289,4.135679991070776,0,0
1979-04-24,103.143417040507,336.3708330790202,12.17292175292971,87.33163403337613,3.9536148408438607,0.00122089996188879,0
1979-04-25,162.29533211390176,364.29416275024414,13.277930196126325,85.55999938764326,3.5881498179991547,0.009084400106221437,0
1979-04-26,134.76037438710532,330.68750254313153,8.41791687011721,80.62935438738208,5.946645763115313,0.010136000014841556,0
1979-04-27,80.31458338101704,318.49916712443036,5.440002695719424,78.39567044614043,3.711905715286869,0.0018338000141084195,0
1979-04-28,209.60208613798022,281.728754679362,4.479172007242862,70.43225343457593,3.6173477532360647,0.004731699913740158,0
1979-04-29,148.09899939099947,314.6750005086263,5.48084411621096,78.62381901229868,4.153808119761692,0.0014022000133991242,0
1979-04-30,121.83229153851669,318.7104123433431,5.4350041707356995,81.9830425559769,4.082242147290029,0.002587600040715188,0
1979-05-01,182.15208532412848,307.5020891825358,6.543752288818382,75.69606939740987,4.019838999862601,0,0
1979-05-02,66.36808393398921,341.86291631062824,7.4500086466471585,90.69460168425088,5.7148364529230635,0.02012679981254041,0
1979-05-03,257.2641666332881,305.26916631062824,8.65750656127932,81.07405092443992,6.023669288084407,0.0036797999516129496,0
1979-05-04,242.1661677757899,273.72125244140625,6.260842895507835,66.14215304384508,4.413356525659896,0,0
1979-05-05,166.80687395731607,300.77541732788086,7.265006001790387,70.91283127573456,6.168200810657771,0,0
1979-05-06,249.22258166472116,314.6679178873698,11.19666697184247,76.80225079292273,5.494629112054697,0,0
1979-05-07,262.62666432062787,321.8799985249837,15.607918039957704,79.650326268304525,6.6447849104757495,7.558000087738038e-4,0
1979-05-08,236.0122513373693,385.48791758219403,20.722926076253277,79.09038136342322,6.1232015029888185,0,0
1979-05-09,233.07521039247513,390.68750127156574,19.94333419799807,79.06257519534572,4.142620730776851,1.0290000002714805e-4,0
1979-05-10,264.0080449183782,365.6545829772949,21.177503204345726,78.62010853860464,5.033400850304614,3.2359999947220784e-4,0
1979-05-11,247.85279434919357,357.08124923706055,16.663765207926456,76.79256865066814,6.024447389338372,0.0015817000230308623,0
1979-05-12,228.25583418210348,303.34165954589844,8.341671244303408,73.24323190430621,4.526243553393526,0.0020657999515533445,0
1979-05-13,248.0451640288035,284.10583813985187,10.027088419596376,69.34710093692973,4.3230418242844495,0.0014913000163505785,0
1979-05-14,274.42670853932697,305.76583607991535,13.152925109863304,64.0164517359285,4.0883371228378635,4.920999852474779e-4,0
1979-05-15,308.886501232783,267.7466646830241,10.701675669352236,62.04207110174291,4.508025836971127,0,0
1979-05-16,307.24995787938434,262.8224983215332,10.952925618489607,61.44249401536674,4.263048780289983,0,0
1979-05-17,287.2307921250661,307.757085164388,14.369585927327497,72.44061610295357,8.60925659372,0,0
1979-05-18,241.31983359654745,366.40416463216144,19.73042195638023,77.03598653142582,7.038202907135162,0.004353099952684716,0
1979-05-19,238.4696683883667,348.6262486775716,15.748340861002626,81.60663004505228,4.434191122238867,0.031503299713134765,0
1979-05-20,298.8970793088277,298.3737513224284,13.88583653767906,72.17591884784837,5.54129544998908,0,0
1979-05-21,253.210249265035,280.60666529337567,8.286672210693382,72.73192495585519,3.516118480781404,7.946000099182129e-4,0
1979-05-22,137.27412621180216,321.41208775838214,9.298757171630882,78.03776772951714,4.281546647241273,8.910000068135559e-4,0
1979-05-23,254.92679119110107,314.88249588012695,11.03834177652997,80.84131336343212,5.694617274583578,0.0011517999870702626,0
1979-05-24,310.51345777511597,271.87083625793457,10.000431315104189,69.18385591842505,4.953915868243153,0,0
1979-05-25,322.9757056236267,248.55166562398276,9.81751149495445,57.70152132478194,4.47699926006733,0,0
1979-05-26,315.2072057723999,261.9449990590413,12.488338724772158,48.94735873080855,2.8511638343453267,0,0
1979-05-27,217.93333053588867,300.4199981689453,12.271257019042991,59.46510184385935,3.2902225409905768,0,0
1979-05-28,309.1920437812805,314.90875244140625,14.833762105306013,62.70794250955168,2.3132174089523647,0,0
1979-05-29,250.3340851465861,319.1033299763997,15.75708923339846,71.16525769694744,2.7596413315934525,0.009184499777853489,0
1979-05-30,165.38599824905396,356.8741645812988,13.68000437418622,88.09555070941376,6.517216565150205,0.018205900218337775,0
1979-05-31,251.64416980743408,363.72583389282227,16.97250137329104,84.21664469968744,3.8009345807324433,1.4959999616257847e-4,0
1979-06-01,321.8792088826497,309.38583119710285,15.416260019938173,75.10096713207946,4.416953646036482,0,0
1979-06-02,320.99175119400024,303.3004150390625,15.693752543131533,67.11918328193681,4.499921174282862,0,0
1979-06-03,305.48399782180786,306.39041900634766,17.33333613077802,62.633718854578,4.183666291735752,0.0015741999745368957,0
1979-06-04,236.74137433369955,341.4187494913737,19.578341420491558,67.2878895522181,5.065207402328831,0.0014992000365164132,0
1979-06-05,312.2400426864624,336.4037488301595,18.502507781982445,73.66325255143448,4.833877544847549,0.003402300008921884,0
1979-06-06,281.5772072474162,333.1370798746745,16.23708877563479,77.14194572368949,5.7175768549808845,2.4150000512599947e-4,0
1979-06-07,187.79920800526938,388.1545867919922,21.62249908447268,82.28025292292726,5.7354458028157,0.014776199789717795,0
1979-06-08,144.13420963287354,373.209166208903,19.84375661214195,85.17036864483208,3.8883747363192454,7.707999896956608e-4,0
1979-06-09,141.29229164123535,393.9599978129069,18.600843048095726,89.55191725605192,3.7477405246810873,0.0016892000086372717,0
1979-06-10,81.37583327293396,373.9641698201497,16.378341929117862,89.61590263821945,6.810251117134907,0.005454500034451484,0
1979-06-11,325.5178294181824,297.74249776204425,15.102504984537783,72.01671853150539,5.204226975242567,0,0
1979-06-12,309.9997477531433,308.65208435058594,16.831258392334007,62.00123126919994,2.874825285692983,0,0
1979-06-13,322.6278732617696,308.47499720255536,15.578753407796247,73.58458543846305,4.631856904060219,0,0
1979-06-14,320.04375012715656,333.88708368937176,19.263758595784527,80.22574973639001,6.449941000890872,0,0
1979-06-15,293.63954671223956,374.3495788574219,23.605009969075542,78.59201634882412,7.4427355873205165,1.3199999928474428e-5,0
1979-06-16,274.4164145787557,384.06667073567706,23.330420430501324,79.23666650693791,5.022313800533758,0.0032975000301375987,0
1979-06-17,273.72846190134686,353.30916595458984,19.03958918253583,80.70902037296672,5.331533591676057,0.0046587999984622,0
1979-06-18,283.2969563802083,340.69374974568683,15.622089640299501,76.84781493547304,5.409334698137656,0,0
1979-06-19,285.2622076670329,332.9770812988281,15.117920176188173,79.13250391129644,7.501648852831526,2.4019999615848065e-4,0
1979-06-20,280.00712490081787,381.2537536621094,22.246672566731792,79.57461929658363,9.226376494904413,0.008562699927948416,0
1979-06-21,266.0634183883667,361.40999603271484,20.28625640869143,75.36155417112774,7.643535317504767,2.034000037238002e-4,0
1979-06-22,297.53879197438556,331.769583384196,17.12750651041669,78.88158532116385,4.641939352207133,1.259000013815239e-4,0
1979-06-23,287.4048366546631,335.30958048502606,13.434589640299501,77.57456885456847,3.749116624050731,0,0
1979-06-24,325.2864193916321,309.2616678873698,14.0700139363607,66.08226777788042,1.9700600826735293,0,0
1979-06-25,326.66999944051105,293.860834757487,14.187090810139997,67.1566412747538,3.4474313472918547,0,0
1979-06-26,303.67229080200195,333.11875025431317,17.717505391438824,71.1817656192079,5.401022137039884,4.523000003828201e-4,0
1979-06-27,298.8651711146037,361.27291742960614,20.640006001790386,73.40539714841312,3.712938807441981,6.819000020623207e-4,0
1979-06-28,236.69916693369547,350.8212496439616,19.776664988199894,71.32269515759128,3.0107275552982933,0.001436300002038479,0
1979-06-29,223.2453325589498,383.0445785522461,20.133337910970074,80.13876267433068,3.920378123012517,0.015451699989847838,0
1979-06-30,292.7590006192525,345.1749979654948,19.750419871012394,70.51704381101845,3.8307189397561654,7.931000050157308e-4,0
1979-07-01,323.4737909634908,335.2270851135254,19.173758443196636,71.02102627534708,3.794875321499558,6.594999977387488e-4,0
1979-07-02,316.7441298166911,341.7120819091797,19.817917124430362,71.20195531775661,2.6217541531862394,9.51999993994832e-5,0
1979-07-03,239.84599963823953,384.46791585286456,20.678337351481144,79.85313110064772,4.372785151321022,0.010434899957850576,0
1979-07-04,329.4317086537679,348.71375401814777,18.52625172932945,75.1955486905379,4.7325807184827395,0.007645299814641475,0
1979-07-05,336.4888327916463,297.0004196166992,16.13791936238609,62.89612223379499,2.8372284836938566,0,0
1979-07-06,320.83904218673706,311.33958435058594,17.60459416707359,60.07732825534636,1.4903263545847847,0,0
1979-07-07,272.01154549916583,337.9545834859212,19.046250915527366,65.71026228866882,2.9691278790044064,0,0
1979-07-08,317.13770723342896,346.30041631062824,19.88750864664716,71.07235737093995,3.2772630746858384,0,0
1979-07-09,291.88341665267944,358.7900021870931,20.79625218709312,74.32698955766135,2.362328540762255,0,0
1979-07-10,223.4743768374125,413.73791885375977,24.290420786539737,74.0334908198452,2.7082080436753735,0.0042791000083088875,0
1979-07-11,222.26791747411093,407.3316701253255,24.432503000895206,72.9734705840479,1.7855459912084248,0.01313040018081665,0
1979-07-12,254.51025104522705,417.86374918619794,25.219588216145855,73.67575216547364,3.005297378149084,0,0
1979-07-13,210.7433750629425,414.18458302815753,24.426254526774112,82.48641002980635,4.10898335438926,0.0029716999512165785,0
1979-07-14,273.652582804362,399.0270805358887,24.350418345133487,78.80089397119043,3.6631948661315192,0.001098799983970821,0
1979-07-15,323.30874903996784,344.0666681925456,22.423342641194683,69.40140763301434,4.1078522544074865,0,0
1979-07-16,208.98195918401083,353.7091687520345,18.72292353312177,75.62225735975376,3.991541962014067,0,0
1979-07-17,322.98008314768475,315.2299982706706,16.591252899169945,70.70824334412414,2.7885994918253165,0,0
1979-07-18,324.12062613169354,316.4891662597656,18.265417989095074,65.42052459282492,2.60396340004711,0,0
1979-07-19,310.77408504486084,328.82916768391925,19.76208648681643,62.55001408569755,2.796313511762054,0,0
1979-07-20,257.01137526830036,385.670836130778,21.99708455403648,67.35265970236985,2.308001002948209,0,0
1979-07-21,250.52562069892883,383.01833470662433,22.145005798339866,74.51977254369663,4.335854472958297,6.024999991059303e-4,0
1979-07-22,279.12041393915814,380.1099993387858,22.947502390543644,74.07501041675236,3.3142704560510663,0.004812099919654429,0
1979-07-23,230.71875,414.67124938964844,24.873340861002628,76.19619182510046,4.303514736643563,0.0023117999434471128,0
1979-07-24,209.8571219444275,402.21958287556964,23.859585062662784,80.02499158200509,4.346125725301204,0.0029487000387161968,0
1979-07-25,220.46204090118408,406.05541737874347,23.467505391438824,82.15737140698644,3.853359198165663,0.018354200094938277,0
1979-07-26,304.9926683108012,351.93832778930664,21.361672973632835,74.68028489179208,1.771017815297554,0,0
1979-07-27,225.27462327480316,406.0224965413411,22.95875701904299,77.43491731912525,2.91186580356679,2.2199999177246355e-5,0
1979-07-28,292.2132052580516,383.2158317565918,23.219595845540386,70.05972466095119,2.0872967696680322,9.999999997671694e-5,0
1979-07-29,248.3712067604065,363.14250055948895,22.077508544921898,65.66816607863399,2.3619418535769636,0.002945999976247549,0
1979-07-30,215.83320943514505,399.5100034077962,22.977925872802757,79.87687426019518,4.104589092856956,0.014820200329180808,0
1979-07-31,253.8032500743866,400.4745814005534,23.203342692057316,75.10533942003109,3.352970192839463,9.19999973848462e-6,0
1979-08-01,230.99896136919656,372.2174987792969,21.133757527669292,72.70819969075795,2.33510718442237,0,0
1979-08-02,277.95220998922986,360.37499745686847,21.813340759277366,68.85634232370819,3.575876762294398,1.6539999842643736e-4,0
1979-08-03,264.41291920344037,384.22333272298175,23.577087656656925,73.10585830416457,3.5514700076671484,0.00557959998503793,0
1979-08-04,179.23879220088324,386.7095832824707,23.326252237955753,75.4793921198365,3.815117511398719,0.011310800204519182,0
1979-08-05,229.59466656049094,399.7175013224284,24.45667419433596,78.18271183098653,2.5088701003054514,0.005192999944090843,0
1979-08-06,233.2249572277069,380.04167048136395,22.0479192097982,76.28725382049434,4.920454971580615,0,0
1979-08-07,242.8895833492279,386.3204205830892,25.21041895548505,77.07031099969154,5.7925080039992425,1.695999950170517e-4,0
1979-08-08,76.57866684099038,389.420836130778,21.024594879150413,77.57774530858224,4.196171755896528,0.007403500139713287,0
1979-08-09,157.61012511203685,381.64541753133136,17.39042180379234,90.01487419192625,3.7373656244160576,0.019062899891287087,0
1979-08-10,208.778082098191,385.4645818074544,21.71750411987307,82.1559770222553,4.649743359522975,0.015973600164055825,0
1979-08-11,268.2388730446498,306.5770848592122,15.882093048095726,69.47152959682286,3.037797193163147,5.483999848365784e-4,0
1979-08-12,264.90712322791416,311.9470799763997,16.602503712972027,69.24424909757514,5.212392304877911,5.599999800324441e-6,0
1979-08-13,196.93791334827742,373.8720817565918,18.523755645751976,78.46817254886932,6.508132809500845,0.00247810000575555,0
1979-08-14,215.5954554627339,322.6658312479655,14.333755747477236,73.00026544168244,6.149539333877771,1.9020000300952233e-4,0
1979-08-15,260.26337178548175,291.4704195658366,12.73584645589195,64.74079132305829,2.9918397649189203,0,0
1979-08-16,141.63649972279867,337.2395846048991,15.26334406534833,63.30789324690646,3.236026540939598,4.1359999775886534e-4,0
1979-08-17,187.553085009257,371.07000096638996,16.881668345133487,85.07788184548883,4.025710136156148,0.0036930000414140524,0
1979-08-18,247.1341667175293,363.3812535603841,22.238334910074894,78.87599104656913,2.8048618895960127,0.0041604000015649945,0
1979-08-19,137.3998327255249,380.4537493387858,20.854590352376324,82.6673556042955,2.508495991499618,0.013246500074863434,0
1979-08-20,186.94645659128824,387.0754114786784,20.310842132568382,84.85854226869547,4.17556520202678,0.011168899913085624,0
1979-08-21,206.49566809336343,358.00666427612305,19.818757629394554,82.48263390203674,4.901414793446858,0.0019475999975111335,0
1979-08-22,187.54345671335855,384.43958409627277,19.98042195638023,84.95757299739402,4.652813957012056,0.01305029985215515,0
1979-08-23,171.0840826034546,391.9933331807454,21.413755035400413,81.2944107079122,3.1924060667562832,0.008777399995597079,0
1979-08-24,187.17945686976114,353.2658348083496,17.936672465006534,80.63923055119567,4.779092371667128,3.700000081153121e-5,0
1979-08-25,192.78150256474814,366.82916768391925,16.88792699178062,77.34915146224648,3.4481890641215984,0,0
1979-08-26,184.94183476765951,362.6537501017253,18.447510019938175,80.88416708443901,3.4507417258055724,0.003869600009173155,0
1979-08-27,168.6048341592153,376.94791920979816,19.11459121704104,83.71470970156261,2.2237489406164412,0.003578800010960549,0
1979-08-28,234.07220904032388,353.14208857218426,18.891674296061222,82.2738928465032,4.129367028240689,0.00226059998315759,0
1979-08-29,238.11791928609213,373.4037501017253,22.05834477742515,79.90536080992132,4.844187487848548,0.010958400040864943,0
1979-08-30,221.9862486521403,360.23166783650714,21.90750656127932,77.15047035909069,2.76288419847721,0,0
1979-08-31,224.2628313700358,372.18708419799805,22.1879224141439,82.04214851295748,5.364693649972075,0,0
1979-09-01,203.1297108332316,403.23416900634766,24.14417419433596,80.03761197272044,6.522345442128678,2.9000000504311175e-6,0
1979-09-02,235.82487869262695,385.35000228881836,23.49917373657229,76.61076038341265,5.083966025849551,4.5979999750852586e-4,0
