time,flow,temp
2015-10-26,3.65504136061148e-05,9.58589945
2015-10-27,3.24917088798118e-05,9.585770689
2015-10-28,2.76699261885153e-05,9.586379485
2015-10-29,2.20474647435557e-05,9.588190828
2015-10-30,1.55867237562632e-05,9.589762008
2015-10-31,8.25010243796789e-06,9.589940683
2015-11-01,1.31290106824417e-20,9.589166377
2015-11-02,0,9.588688947
2015-11-03,0,9.588241319
2015-11-04,0,9.585860098
2015-11-05,0,9.586083333
2015-11-06,0,9.586011429
2015-11-07,0,9.585349537
2015-11-08,0,9.584624855
2015-11-09,0,9.582883536
2015-11-10,0,9.578310041
2015-11-11,0,9.57702228
2015-11-12,0,9.574958478
2015-11-13,0,9.572426505
2015-11-14,0,9.568319155
2015-11-15,0,9.565392361
2015-11-16,0,9.561905816
2015-11-17,0,9.557581742
2015-11-18,0,9.552962095
2015-11-19,0,9.547233971
2015-11-20,0,9.548489583
2015-11-21,0,9.552719358
2015-11-22,0,9.547814149
2015-11-23,0,9.543580035
2015-11-24,0,9.536599045
2015-11-25,0,9.528864497
2015-11-26,0,9.520758767
2015-11-27,0,9.505550434
2015-11-28,0,9.500782899
2015-11-29,0,9.494692535
2015-11-30,2.56097763763918e-05,9.487092969
2015-12-01,6.14607614476268e-05,9.477139149
2015-12-02,0.000101285325043279,9.467709635
2015-12-03,0.000144839367374848,9.459644705
2015-12-04,0.00019179658963311,9.449854958
2015-12-05,0.000241830693008838,9.440993056
2015-12-06,0.00029461537869281,9.430526302
2015-12-07,0.000349824347875801,9.421366406
2015-12-08,0.000407131301748586,9.412034028
2015-12-09,0.00046620994150194,9.402323264
2015-12-10,0.00052673396832664,9.390975
2015-12-11,0.000588377083413461,9.380705903
2015-12-12,0.000650812987953178,9.370984983
2015-12-13,0.000713715383136566,9.357463676
2015-12-14,0.000776757970154403,9.350176389
2015-12-15,0.000839614450197462,9.339008507
2015-12-16,0.000901958524456519,9.328330816
2015-12-17,0.000963463894122351,9.317720833
2015-12-18,0.00102380426038573,9.30632309
2015-12-19,0.00108265332443744,9.295710417
2015-12-20,0.00113968478746824,9.282416102
2015-12-21,0.00119457235066893,9.272749045
2015-12-22,0.00124698971523026,9.261270139
2015-12-23,0.00129661058234302,9.249195573
2015-12-24,0.00134310865319799,9.237287326
2015-12-25,0.00138615762898593,9.225378646
2015-12-26,0.00142543121089763,9.212625347
2015-12-27,0.00146060310012385,9.198507912
2015-12-28,0.00149134699785538,9.186323351
2015-12-29,0.00151733660528299,9.167306771
2015-12-30,0.00153824562359746,9.156796007
2015-12-31,0.00155374775398956,9.132720747
2016-01-01,0.00156351669765006,9.119438542
2016-01-02,0.00156733414820081,9.105671528
2016-01-03,0.00156541376898785,9.092371788
2016-01-04,0.0015580772157883,9.080059635
2016-01-05,0.00154564614437929,9.065313194
2016-01-06,0.00152844221053791,9.046562587
2016-01-07,0.0015067870700413,9.030281337
2016-01-08,0.00148100237866656,9.021064757
2016-01-09,0.00145140979219081,9.007758333
2016-01-10,0.00141833096639117,8.993948351
2016-01-11,0.00138208755704474,8.980482031
2016-01-12,0.00134300121992866,8.967016406
2016-01-13,0.00130139361082002,8.954565712
2016-01-14,0.00125758638549595,8.941146181
2016-01-15,0.00121190119973356,8.92727934
2016-01-16,0.00116465970930997,8.914307552
2016-01-17,0.0011161835700023,8.899194565
2016-01-18,0.00106679443758765,8.887146701
2016-01-19,0.00101681396784314,8.873432465
2016-01-20,0.000966563816545894,8.859861198
2016-01-21,0.000916365639473021,8.846851649
2016-01-22,0.000866541092401637,8.832152257
2016-01-23,0.000817411831108858,8.818774132
2016-01-24,0.000769299511371799,8.804836979
2016-01-25,0.000722525788967576,8.790504948
2016-01-26,0.000677412319673303,8.776591146
2016-01-27,0.000634280759266096,8.761384896
2016-01-28,0.000593452763523071,8.746490799
2016-01-29,0.000555249988221343,8.732046181
2016-01-30,0.000519994089138027,8.716753819
2016-01-31,0.000488006722050239,8.702611806
2016-02-01,0.000459609542735093,8.689447309
2016-02-02,0.00043506707291468,8.673464149
2016-02-03,0.000414415298090987,8.658788108
2016-02-04,0.000397633069710977,8.644073698
2016-02-05,0.000384699239221612,8.630986719
2016-02-06,0.000375592658069854,8.616553385
2016-02-07,0.000370292177702664,8.600969705
2016-02-08,0.000368776649567006,8.585226997
2016-02-09,0.000371024925109841,8.570753038
2016-02-10,0.000377015855778132,8.556830382
2016-02-11,0.00038672829301884,8.542569184
2016-02-12,0.000400141088278928,8.526150174
2016-02-13,0.000417233093005357,8.509373438
2016-02-14,0.000437983158645091,8.496078472
2016-02-15,0.000462370136645091,8.480416319
2016-02-16,0.00049037287845232,8.465858507
2016-02-17,0.000521970235513739,8.451583333
2016-02-18,0.000557141059276311,8.436159983
2016-02-19,0.000595864201186997,8.422517361
2016-02-20,0.000638118512692761,8.406621336
2016-02-21,0.000683882845240563,8.394758941
2016-02-22,0.000733136050277367,8.382639757
2016-02-23,0.000785856979250135,8.367964149
2016-02-24,0.000842024483605828,8.353632292
2016-02-25,0.000901617414791409,8.340540017
2016-02-26,0.000964614624253839,8.329392882
2016-02-27,0.00103099496344008,8.31703151
2016-02-28,0.0011007372837971,8.160315972
2016-02-29,0.00117382043677185,8.298054514
2016-03-01,0.0012502232738113,8.28509566
