time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-07-28,294.8482079,380.4795863,22.68251063,71.4261046,2.153940451,8.49E-05,0
1979-07-29,270.0225375,353.8712476,21.78667603,63.97705127,2.364050529,0.0025996,0
1979-07-30,196.5275407,397.3904152,22.31750895,81.15947664,4.065207329,0.0148405,0
1979-07-31,265.5462526,386.1183306,22.33584112,75.57470448,3.410548639,1.62E-05,0
1979-08-01,242.7919575,359.6508331,20.4125089,73.89383144,2.413723341,0,0
1979-08-02,280.0178756,349.9429181,21.31584066,68.8766082,3.698740142,1.64E-04,0
1979-08-03,272.28375,375.5820808,23.22500381,72.67021964,3.646984165,0.0045051,0
1979-08-04,198.2467949,380.3166682,23.30333735,73.53863222,3.997514106,0.0077801,0
1979-08-05,219.9516665,393.898749,23.99876048,77.49175438,2.74557368,0.0033082,0
1979-08-06,248.1357946,371.6841672,21.2254247,75.09261713,5.040105495,0,0
1979-08-07,241.8232492,382.4837481,24.52791748,74.77667683,6.161622254,3.68E-05,0
1979-08-08,72.61099995,388.6262512,20.28375651,74.69896043,4.118007377,0.0063663,0
1979-08-09,133.7016253,374.0979144,16.68917363,90.33103087,3.775916472,0.0166767,0
1979-08-10,219.2794174,381.0779177,20.86292292,82.01658059,4.803592021,0.010142,0
1979-08-11,268.4308756,303.4837481,15.43834203,68.38036712,3.164719978,4.63E-04,0
1979-08-12,260.9434574,315.8366674,16.72417094,67.45386236,5.419705736,2.56E-05,0
1979-08-13,206.1175857,371.7883301,18.0258372,77.58167783,6.809721117,0.0030948,0
1979-08-14,225.5344591,313.9533342,14.04917425,69.72753644,6.471278398,1.49E-04,0
1979-08-15,260.2553755,287.4870872,12.430012,62.7630258,3.164388865,0,0
1979-08-16,150.528499,331.1804161,15.02292658,61.81509871,3.353811808,5.26E-04,0
1979-08-17,169.9560831,370.9116669,16.30583725,85.43983338,4.020621477,0.003727,0
1979-08-18,249.7508364,358.6304169,21.83250071,77.70494677,2.897807947,0.0031813,0
1979-08-19,121.0705013,376.1849988,20.46125692,80.82395153,2.452119,0.0083129,0
1979-08-20,173.9757922,387.4708341,20.10708644,83.82894984,4.120125449,0.0064158,0
1979-08-21,210.2543357,351.1166611,19.36875559,80.62936328,4.855348323,0.0020989,0
1979-08-22,172.452457,382.9675001,19.27667262,84.95205965,4.724310817,0.0136344,0
1979-08-23,168.1304151,389.7454122,20.95792287,81.68023931,3.215021021,0.0101652,0
1979-08-24,184.3274557,351.2654139,17.68333842,79.69026848,4.970169182,3.65E-04,0
1979-08-25,186.1978331,368.9020831,16.7758461,76.75553702,3.753988878,0,0
1979-08-26,165.969497,357.6379191,17.72876002,81.26757731,3.465026703,0.0069695,0
1979-08-27,173.275832,374.4804166,18.99667511,83.33949723,2.390786875,0.0052778,0
1979-08-28,225.5438725,354.545831,18.63959147,82.11844167,4.281528398,0.0022985,0
